Number of transcription units: 3709
# Organism: Escherichia coli K-12 substr. MG1655
# Database: EcoCyc
# Version: 25.0
# Date and time generated: February 11, 2021, 14:47:02
"id"	"common_name"	"genes"	"left_end_pos"	"right_end_pos"	"direction"
"TU00175"	"ihfB"	["EG10441"]	963828	964112	"+"
"TU00176"	"dps"	["EG11415"]	848408	848911	"-"
"TU00177"	"ompR-envZ"	["EG10269", "EG10672"]	3534516	3536584	"-"
"TU00178"	"thrLABC"	["EG11277", "EG10998", "EG10999", "EG11000"]	190	5020	"+"
"TU00179"	"leuLABCD"	["EG11575", "EG11576", "EG11577", "EG11226", "EG11280"]	78848	83708	"-"
"TU00180"	"umuDC"	["EG11057", "EG11056"]	1230767	1232454	"+"
"TU00181"	"lrp"	["EG10547"]	932595	933089	"+"
"TU00182"	"gltBDF"	["EG10403", "EG10404", "EG11514"]	3354725	3361940	"+"
"TU00183"	"livJ"	["EG10539"]	3598555	3599658	"-"
"TU00184"	"livKHMGF"	["EG10536", "EG10537", "EG10541", "EG10538", "EG10540"]	3592724	3597560	"-"
"TU00185"	"lysA"	["EG10549"]	2977637	2978899	"-"
"TU00186"	"lysR"	["EG10551"]	2979021	2979956	"+"
"TU00187"	"malI"	["EG10557"]	1698152	1699180	"-"
"TU00188"	"fpr"	["EG10628"]	4113726	4114472	"-"
"TU00189"	"nfo"	["EG10651"]	2250840	2251697	"+"
"TU00190"	"marRAB"	["EG11435", "EG11434", "EG11599"]	1619120	1620207	"+"
"TU00191"	"metC"	["EG10583"]	3152236	3153423	"+"
"TU00192"	"glyA"	["EG10408"]	2684254	2685507	"-"
"TU00193"	"mtlADR"	["EG10615", "EG10616", "EG11965"]	3772281	3776159	"+"
"TU00194"	"nadB"	["EG10631"]	2710420	2712042	"+"
"TU00195"	"pncB"	["EG10742"]	989154	990356	"-"
"TU00196"	"manXYZ"	["EG10567", "EG10568", "EG10569"]	1902048	1904746	"+"
"TU00197"	"codBA"	["EG11327", "EG11326"]	354922	357454	"+"
"TU00198"	"adhE"	["EG10031"]	1295446	1298121	"-"
"TU00199"	"nrfABCDEFG"	["EG11781", "EG11945", "EG11946", "EG11947", "EG11948", "EG11949", "EG11950"]	4287764	4294139	"+"
"TU00200"	"nhaAR"	["EG11078", "EG10652"]	17489	19620	"+"
"TU00201"	"phnCDEEFGHIJKLMNOP"	["EG10725", "EG10724", "EG10723", "EG10722", "EG10721", "EG10720", "EG10719", "EG10718", "EG10717", "EG10716", "EG10715", "EG11283", "EG10714", "EG10713"]	4314344	4325165	"-"
"TU00202"	"pstSCAB-phoU"	["EG10735", "EG10783", "EG10782", "EG10784", "EG10734"]	3906853	3911525	"-"
"TU00203"	"prs"	["EG10774"]	1260928	1261875	"-"
"TU00204"	"speAB"	["EG10960", "EG10959"]	3082877	3085911	"-"
"TU00205"	"guaBA"	["EG10420", "EG10421"]	2630958	2634070	"-"
"TU00206"	"rbsDACBKR"	["EG10819", "EG10817", "EG10814", "EG10816", "EG10815", "EG10818"]	3933351	3939219	"+"
"TU00207"	"wza-wzb-wzc-wcaAB"	["G7103", "G7104", "G7105", "G7106", "G7107"]	2132067	2137243	"-"
"TU00208"	"rhaT"	["EG11313"]	4099491	4100525	"-"
"TU00209"	"zwf"	["EG11221"]	1934839	1936314	"-"
"TU00210"	"ftsQAZ"	["EG10342", "EG10339", "EG10347"]	103155	106456	"+"
"TU00211"	"soxS"	["EG10958"]	4277060	4277383	"-"
"TU00212"	"torCAD"	["EG11815", "EG11814", "EG12195"]	1058084	1062398	"+"
"TU00213"	"treBC"	["EG11402", "EG12127"]	4463054	4466180	"-"
"TU00214"	"araBAD"	["EG10055", "EG10052", "EG10053"]	65855	70048	"-"
"TU00215"	"fadBA"	["EG10278", "EG10279"]	4027609	4030971	"-"
"TU00216"	"glpTQ"	["EG10399", "EG10401"]	2349935	2352374	"-"
"TU00218"	"metF"	["EG10585"]	4132616	4133506	"+"
"TU00219"	"rhaBAD"	["EG11866", "EG11867", "EG11868"]	4093448	4097448	"-"
"TU00220"	"trpR"	["EG11029"]	4632760	4633086	"+"
"TU00221"	"lysU"	["EG10553"]	4353200	4354717	"-"
"TU00222"	"oppABCDF"	["EG10674", "EG10675", "EG10676", "EG10677", "EG10678"]	1301182	1306768	"+"
"TU00223"	"sdaA"	["EG10930"]	1896932	1898296	"+"
"TU00224"	"serA"	["EG10944"]	3057178	3058410	"-"
"TU00225"	"kbl-tdh"	["EG10993", "EG10512"]	3790320	3792551	"-"
"TU00226"	"argE"	["EG11286"]	4153696	4154847	"-"
"TU00227"	"edd-eda"	["EG10256", "EG10257"]	1932115	1934604	"-"
"TU00228"	"gntKU"	["EG12631", "EG12629"]	3575721	3577592	"-"
"TU00229"	"gntT"	["EG12380"]	3546559	3547875	"+"
"TU00230"	"accA"	["EG11647"]	208621	209580	"+"
"TU00231"	"accBC"	["EG10275", "EG10276"]	3405436	3407266	"+"
"TU00232"	"accD"	["EG10217"]	2433012	2433926	"-"
"TU00233"	"acrAB"	["EG11703", "EG11704"]	481254	485619	"-"
"TU00234"	"acrEF"	["EG10266", "EG10267"]	3413864	3418137	"+"
"TU00235"	"adiA"	["EG11501"]	4338254	4340521	"-"
"TU00236"	"yjeFE-amiB-mutL-miaA-hfq-hflXKC"	["EG11757", "EG11758", "EG11363", "EG11281", "EG10595", "EG10438", "EG10437", "EG10436", "EG10435"]	4394066	4404304	"+"
"TU00237"	"ampDE"	["EG10041", "EG10042"]	118733	120135	"+"
"TU00238"	"ansA-pncA"	["EG11135", "EG10045"]	1850860	1852528	"+"
"TU00239"	"arsRBC"	["EG12235", "EG12236", "EG12237"]	3648528	3650662	"+"
"TU00240"	"artPIQM"	["EG11627", "EG11626", "EG11625", "EG11624"]	900866	903734	"-"
"TU00241"	"ascFB"	["EG10086", "EG10085"]	2839524	2842414	"+"
"TU00242"	"ascG"	["EG10087"]	2838254	2839264	"-"
"TU00243"	"atpIBEFHAGDC"	["EG10100", "EG10101", "EG10104", "EG10098", "EG10105", "EG10103", "EG10102", "EG10099", "EG10106"]	3915553	3922440	"-"
"TU00244"	"baeSR"	["EG11617", "EG11618"]	2162876	2164998	"+"
"TU00245"	"basRS"	["EG11614", "EG11615"]	4332181	4333950	"-"
"TU00246"	"btuCED"	["EG10128", "EG10129", "EG10127"]	1792809	1795152	"-"
"TU00247"	"caiTABCDE"	["EG12608", "EG11557", "EG11558", "EG11559", "EG11560", "EG11561"]	34781	41931	"-"
"TU00248"	"chbBCARFG"	["EG12198", "EG10144", "EG10143", "EG10142", "EG10141", "EG10140"]	1816386	1821619	"-"
"TU00249"	"chaBC"	["EG12402", "EG12403"]	1272119	1273202	"+"
"TU00250"	"chpSB"	["EG11250", "EG12096"]	4448447	4449042	"+"
"TU00251"	"clpPX"	["EG10158", "EG10159"]	456677	458700	"+"
"TU00252"	"cobUST"	["EG12151", "EG12150", "EG13238"]	2063388	2065764	"-"
"TU00253"	"creABCD"	["EG11217", "EG11218", "EG10730", "EG10145"]	4635521	4639530	"+"
"TU00254"	"cydDC"	["EG10012", "EG11405"]	927474	930962	"-"
"TU00255"	"dadAX"	["EG11407", "EG11408"]	1237571	1239949	"+"
"TU00256"	"dapA-nlpB"	["EG10658", "EG10205"]	2597831	2599760	"-"
"TU00257"	"dcm-vsr"	["EG11068", "EG10211"]	2030448	2032317	"-"
"TU00258"	"def-fmt"	["EG11440", "EG11268"]	3433690	3435161	"+"
"TU00259"	"dnaAN-recF"	["EG10828", "EG10242", "EG10235"]	3880148	3883729	"-"
"TU00260"	"dnaKJ"	["G0-8893", "EG10241", "EG10240"]	12163	15298	"+"
"TU00261"	"dnaTC-yjjA"	["EG11214", "EG10237", "EG10244"]	4599695	4601517	"-"
"TU00262"	"dppABCDF"	["EG12628", "EG12627", "EG12626", "EG12625", "EG10248"]	3701864	3707705	"-"
"TU00263"	"yadV-htrE"	["EG11972", "EG11973"]	152829	156201	"-"
"TU00264"	"envY-ompT"	["EG10673", "EG10268"]	584680	586908	"-"
"TU00265"	"exbBD"	["EG10272", "EG10271"]	3150818	3151984	"-"
"TU00266"	"fabHDG"	["EG10277", "EG11317", "EG11318"]	1148759	1151404	"+"
"TU00267"	"fabZ"	["EG11284"]	202101	202556	"+"
"TU00268"	"fdoGHI-fdhE"	["EG10284", "EG11856", "EG11857", "EG11858"]	4080299	4085822	"-"
"TU00269"	"feoABC"	["EG12933", "EG12101", "EG12102"]	3540163	3542964	"+"
"TU00270"	"fes-ybdZ-entF-fepE"	["G0-10437", "EG10299", "EG10264", "EG10297"]	612737	619387	"+"
"TU00272"	"flgAMN"	["G6562", "G369", "G357"]	1129414	1130863	"-"
"TU00273"	"flgBCDEFGHIJ"	["G358", "G359", "G360", "G361", "G362", "G363", "G364", "G365", "G366"]	1131018	1138312	"+"
"TU00274"	"fliDST"	["EG10841", "EG11388", "EG11389"]	2003872	2006078	"+"
"TU00275"	"fliFGHIJK"	["EG11347", "EG11654", "EG11656", "G377", "G378", "G379"]	2013229	2019513	"+"
"TU00276"	"fliLMNOPQR"	["EG10322", "EG10323", "EG10324", "EG11224", "EG11975", "EG11976", "EG11977"]	2019618	2023678	"+"
"TU00277"	"rlmE-ftsH"	["EG11506", "EG11507"]	3325001	3327664	"-"
"TU00278"	"ftsYEX"	["EG10345", "EG10340", "EG10346"]	3601028	3604243	"-"
"TU00279"	"glgS"	["EG11381"]	3191739	3191939	"-"
"TU00280"	"glmUS"	["EG10382", "EG11198"]	3911839	3915200	"-"
"TU00281"	"glyQS"	["EG10410", "EG10409"]	3722328	3725318	"-"
"TU00282"	"hdeAB-yhiD"	["EG11400", "EG11399", "EG11398"]	3655255	3656740	"-"
"TU00283"	"hemCDXY"	["EG10434", "EG10433", "EG10430", "EG10429"]	3986686	3990766	"-"
"TU00284"	"hipBA"	["EG10443", "EG10442"]	1590854	1592442	"-"
"TU00285"	"hisLGDCBHAFI"	["EG11269", "EG10449", "EG10447", "EG10446", "EG10445", "EG10450", "EG10444", "EG10448", "EG10451"]	2089996	2097225	"+"
"TU00286"	"hsdMS"	["EG10460", "EG10458"]	4580068	4583048	"-"
"TU00287"	"hslVU"	["EG11881", "EG11676"]	4120416	4122287	"-"
"TU00288"	"hyaABCDEF"	["EG10468", "EG10469", "EG10470", "EG10471", "EG10472", "EG10473"]	1032139	1037606	"+"
"TU00289"	"hybOABCDEFG"	["G7554", "EG11805", "EG11804", "EG11803", "EG11802", "EG11801", "EG11800", "EG11799"]	3139716	3146261	"-"
"TU00291"	"ribF-ileS-lspA-fkpB-ispH"	["EG11079", "EG10492", "EG10548", "EG11080", "EG11081"]	21407	27227	"+"
"TU00292"	"kdpDE"	["EG10517", "EG10516"]	721056	724414	"-"
"TU00293"	"kdtA-coaD"	["EG10520", "EG11190"]	3808540	3810304	"+"
"TU00295"	"lgt-thyA"	["EG11002", "EG12128"]	2964361	2966037	"-"
"TU00297"	"mdoGH"	["EG11885", "EG11886"]	1109335	1113406	"+"
"TU00298"	"menFD-yfbB-menBCE"	["EG12437", "EG11532", "EG11368", "EG12438", "EG10579", "EG12362"]	2373648	2380643	"-"
"TU00299"	"minCDE"	["EG10598", "EG10597", "EG10596"]	1224279	1226080	"-"
"TU00300"	"moaABCDE"	["EG11595", "EG11596", "EG11666", "EG11597", "EG11598"]	817044	819747	"+"
"TU00301"	"modABC"	["EG12427", "EG10002", "EG10152"]	795089	797612	"+"
"TU00302"	"moeAB"	["EG10154", "EG10153"]	864380	866364	"-"
"TU00303"	"motAB-cheAW"	["EG10149", "EG10146", "EG10602", "EG10601"]	1972836	1977139	"-"
"TU00304"	"mreBCD"	["EG10610", "EG10609", "EG10608"]	3398387	3401087	"-"
"TU00305"	"napFDAGHBC-ccmABCDEFGH"	["EG12052", "EG12053", "EG12054", "EG12055", "EG12169", "EG12057", "EG12058", "EG12059", "EG12060", "EG12061", "EG12062", "EG12064", "EG12067", "EG12143", "EG12068"]	2291358	2303497	"-"
"TU00306"	"narZYWV"	["EG10644", "EG10645", "EG10647", "EG10648"]	1535937	1542590	"-"
"TU00307"	"nfrBA"	["EG11740", "EG11739"]	587982	593178	"-"
"TU00308"	"nikABCDER"	["EG11519", "EG12075", "EG12076", "EG12077", "EG12078", "EG12079"]	3613667	3618989	"+"
"TU00309"	"nlpD-rpoS"	["EG10510", "EG12111"]	2866559	2868753	"-"
"TU00310"	"nuoABCEFGHIJKLMN"	["EG12093", "EG11773", "EG12092", "EG12091", "EG12090", "EG12089", "EG12088", "EG12087", "EG11774", "EG12086", "EG12084", "EG12083", "EG12082"]	2390048	2405072	"-"
"TU00311"	"rimP-nusA-infB"	["EG11179", "EG10505", "EG10665"]	3313342	3318006	"-"
"TU00312"	"otsBA"	["EG11751", "EG11752"]	1980188	1982387	"-"
"TU00313"	"panBC"	["EG11746", "EG11675"]	147944	149601	"-"
"TU00314"	"yhdT-panF-prmA"	["G7693", "EG10685", "EG11497"]	3407375	3409951	"+"
"TU00315"	"pcnB-folK"	["EG11374", "EG10690"]	157253	159126	"-"
"TU00316"	"pflDC"	["EG11910", "EG11911"]	4143995	4147136	"+"
"TU00319"	"phoPQ"	["EG10732", "EG10731"]	1188316	1190447	"-"
"TU00320"	"pntAB"	["EG10745", "EG10744"]	1674972	1677903	"-"
"TU00321"	"potABCD"	["EG10752", "EG10751", "EG10750", "EG10749"]	1181783	1185594	"-"
"TU00322"	"potFGHI"	["EG11629", "EG11630", "EG11631", "EG11632"]	893784	897929	"+"
"TU00323"	"ppk-ppx"	["EG11403", "EG11510"]	2623044	2626656	"+"
"TU00324"	"prfB-lysS"	["EG10552", "EG10762"]	3033657	3036282	"-"
"TU00325"	"proBA"	["EG10768", "EG10767"]	260388	262756	"+"
"TU00326"	"pspABCDE"	["EG10776", "EG10777", "EG10778", "EG10779", "EG10780"]	1368079	1370003	"+"
"TU00327"	"rcsB"	["EG10821"]	2316177	2316827	"+"
"TU00328"	"rcsC"	["EG10822"]	2317027	2319876	"-"
"TU00329"	"rfaDFCL"	["EG10838", "EG12210", "EG11189", "EG11424"]	3793987	3798207	"+"
"TU00331"	"rfbBDACX"	["EG11980", "EG11979", "EG11978", "EG12411", "EG12412"]	2108337	2113061	"-"
"TU00332"	"rnc-era"	["EG10270", "EG10857"]	2702481	2704063	"-"
"TU00333"	"rnt-lhr"	["EG11547", "EG11548"]	1728347	1733703	"+"
"TU00334"	"rph-pyrE"	["EG10808", "EG10863"]	3815127	3816549	"-"
"TU00335"	"rplJL-rpoBC"	["EG10871", "EG10873", "EG10894", "EG10895"]	4179996	4189573	"+"
"TU00336"	"rplM-rpsI"	["EG10908", "EG10874"]	3377815	3378651	"-"
"TU00337"	"rplNXE-rpsNH-rplFR-rpsE-rpmD-rplO-secY-rpmJ"	["EG11232", "EG10766", "EG10876", "EG10888", "EG10904", "EG10879", "EG10869", "EG10907", "EG10913", "EG10868", "EG10884", "EG10875"]	3442618	3448149	"-"
"TU00338"	"rplU-rpmA"	["EG50002", "EG50001"]	3332862	3333451	"-"
"TU00339"	"rpmBG"	["EG10891", "EG10886"]	3811250	3811674	"-"
"TU00340"	"rpmH-rnpA"	["EG10892", "EG10862"]	3884336	3884852	"+"
"TU00342"	"rpoE-rseABC"	["G7347", "G7348", "EG12341", "EG11897"]	2707322	2710012	"-"
"TU00344"	"rpoZ-spoT-trmH-recG"	["EG10899", "EG10966", "EG10967", "EG10829"]	3822106	3827291	"+"
"TU00345"	"rpsB-tsf"	["G0-8895", "EG10901", "EG11033"]	189712	191708	"+"
"TU00346"	"rpsF-priB-rpsR-rplI"	["EG10905", "EG10764", "EG10917", "EG10870"]	4425118	4426557	"+"
"TU00347"	"rpsJ-rplCDWB-rpsS-rplV-rpsC-rplP-rpmC-rpsQ"	["EG10916", "EG10887", "EG10877", "EG10902", "EG10882", "EG10918", "EG10865", "EG10883", "EG10867", "EG10866", "EG10909"]	3448314	3453270	"-"
"TU00348"	"rpsLG-fusA-tufA"	["EG11036", "EG10360", "EG10906", "EG10911"]	3470145	3474552	"-"
"TU00349"	"rpsMKD-rpoA-rplQ"	["EG10878", "EG10893", "EG10903", "EG10910", "EG10912"]	3439616	3442471	"-"
"TU00351"	"rpsP-rimM-trmD-rplS"	["EG10880", "EG11023", "EG11153", "EG10915"]	2744183	2746185	"-"
"TU00352"	"rpsU-dnaG-rpoD"	["EG10920", "EG10239", "EG10896"]	3210781	3214888	"+"
"TU00353"	"ruvAB"	["RUVB", "RUVA"]	1944346	1945976	"-"
"TU00354"	"secE-nusG"	["EG10939", "EG10667"]	4177358	4178288	"+"
"TU00355"	"selAB"	["EG10942", "EG10941"]	3758017	3761249	"-"
"TU00356"	"ydjA-selD-topB"	["EG11014", "EG11134", "EG10943"]	1844999	1848676	"-"
"TU00357"	"serC-aroA"	["EG10946", "EG10073"]	957653	960095	"+"
"TU00358"	"sfsA-dksA"	["EG10230", "EG10949"]	160149	161486	"-"
"TU00359"	"yacC-speED"	["EG11089", "EG10962", "EG10963"]	134788	136917	"-"
"TU00360"	"speF-potE"	["G0-17074", "EG10753", "EG10964"]	716946	720822	"-"
"TU00361"	"sspAB"	["EG10978", "EG10977"]	3376279	3377420	"-"
"TU00362"	"surA-pdxA-rsmA-apaGH"	["EG10048", "EG10047", "EG10523", "EG10691", "EG10985"]	50380	54702	"-"
"TU00363"	"umpG-pcm"	["EG10689", "EG11817"]	2868893	2870274	"-"
"TU00364"	"tehAB"	["EG11883", "EG11884"]	1500573	1502155	"+"
"TU00365"	"thiCEFSGH"	["G1", "EG11590", "EG11589", "EG11587", "EG11586", "EG11585"]	4190735	4196099	"-"
"TU00366"	"thrS-infC"	["EG10506", "EG11001"]	1800096	1802570	"-"
"TU00367"	"ybgC-tolQRA"	["EG11110", "EG11010", "EG11011", "EG11007"]	774752	777607	"+"
"TU00368"	"ttdABT"	["EG12393", "EG11168", "EG11169"]	3206463	3209487	"+"
"TU00369"	"ubiCA"	["EG11369", "EG11370"]	4252506	4253888	"+"
"TU00370"	"udk-dcd"	["EG11418", "EG11701"]	2141634	2142948	"-"
"TU00371"	"uhpABC"	["EG11053", "EG11052", "EG11051"]	3847305	3850726	"-"
"TU00372"	"uxaB"	["EG11065"]	1609229	1610680	"-"
"TU00373"	"xseB-ispA-dxs-yajO"	["G6236", "G6237", "EG10508", "EG11098"]	437161	441343	"-"
"TU00374"	"xylFGHR"	["EG20252", "EG12275", "EG12276", "EG20253"]	3731131	3736157	"+"
"TU00375"	"dsdA"	["EG10249"]	2479202	2480530	"+"
"TU00377"	"focA-pflB"	["EG10701", "EG11258"]	951272	954466	"-"
"TU00378"	"focA-pflB"	["EG10701", "EG11258"]	951272	954466	"-"
"TU00379"	"focA-pflB"	["EG10701", "EG11258"]	951272	954466	"-"
"TU00380"	"pflB"	["EG10701"]	951272	953554	"-"
"TU00381"	"pflB"	["EG10701"]	951272	953554	"-"
"TU00382"	"pflB"	["EG10701"]	951272	953554	"-"
"TU00383"	"pflB"	["EG10701"]	951272	953554	"-"
"TU00384"	"pflB"	["EG10701"]	951272	953554	"-"
"TU00385"	"ackA"	["EG10027"]	2413470	2414672	"+"
"TU00386"	"bolA"	["EG10125"]	454472	454789	"+"
"TU00387"	"cbpAM"	["EG12194", "EG12193"]	1062550	1063775	"-"
"TU00388"	"osmB"	["EG10679"]	1343110	1343328	"-"
"TU00389"	"osmB"	["EG10679"]	1343110	1343328	"-"
"TU00390"	"csgBAC"	["G6548", "G6547", "EG11489"]	1103951	1105293	"+"
"TU00391"	"otsA"	["EG11751"]	1980188	1981612	"-"
"TU00392"	"csgDEFG"	["G6543", "G6544", "G6545", "G6546"]	1100851	1103196	"-"
"TU00393"	"stpA"	["EG11554"]	2798091	2798495	"-"
"TU00394"	"stpA"	["EG11554"]	2798091	2798495	"-"
"TU00395"	"stpA"	["EG11554"]	2798091	2798495	"-"
"TU00396"	"treA"	["EG11017"]	1245679	1247376	"-"
"TU00397"	"treR"	["EG12202"]	4466299	4467246	"-"
"TU00398"	"osmE"	["EG10044"]	1821918	1822256	"-"
"TU00399"	"yjaZ"	["EG11429"]	4189786	4190325	"+"
"TU00400"	"htpX"	["EG10462"]	1911695	1912576	"-"
"TU00401"	"htpG"	["EG10461"]	495120	496994	"+"
"TU00402"	"htpG"	["EG10461"]	495120	496994	"+"
"TU00403"	"yadV-htrE"	["EG11972", "EG11973"]	152829	156201	"-"
"TU00404"	"yadV-htrE"	["EG11972", "EG11973"]	152829	156201	"-"
"TU00405"	"htgA"	["EG11509"]	10830	11315	"+"
"TU00406"	"htgA"	["EG11509"]	10830	11315	"+"
"TU00407"	"ibpAB"	["EG11535", "EG11534"]	3866469	3867422	"-"
"TU00408"	"mngR"	["EG11109"]	765153	765875	"-"
"TU00409"	"fimB"	["EG10309"]	4540957	4541559	"+"
"TU00410"	"fimB"	["EG10309"]	4540957	4541559	"+"
"TU00411"	"grpE"	["EG10416"]	2750115	2750708	"-"
"TU00412"	"fimB"	["EG10309"]	4540957	4541559	"+"
"TU00414"	"rlmE-ftsH"	["EG11506", "EG11507"]	3325001	3327664	"-"
"TU00415"	"fliAZY"	["G7039", "EG11356", "EG11355"]	1999585	2001789	"-"
"TU00416"	"gltA"	["EG10402"]	753185	754468	"-"
"TU00417"	"dnaKJ"	["G0-8893", "EG10241", "EG10240"]	12163	15298	"+"
"TU00418"	"dnaKJ"	["G0-8893", "EG10241", "EG10240"]	12163	15298	"+"
"TU00419"	"clpPX"	["EG10158", "EG10159"]	456677	458700	"+"
"TU00420"	"glgS"	["EG11381"]	3191739	3191939	"-"
"TU00421"	"clpB"	["EG10157"]	2731600	2734173	"-"
"TU00423"	"hscBA-fdx-iscX"	["EG12311", "EG11328", "EG12130", "EG12131"]	2656536	2659467	"-"
"TU00424"	"hypBCDE"	["EG10484", "EG10485", "EG10486", "EG10487"]	2851001	2854264	"+"
"TU00425"	"icd"	["EG10489"]	1195123	1196373	"+"
"TU00426"	"rpoH"	["EG10897"]	3599929	3600783	"-"
"TU00427"	"rpoH"	["EG10897"]	3599929	3600783	"-"
"TU00428"	"lrhA"	["EG12123"]	2405703	2406641	"-"
"TU00429"	"lysU"	["EG10553"]	4353200	4354717	"-"
"TU00430"	"trmA"	["EG11022"]	4162170	4163270	"-"
"TU00431"	"uspA"	["EG11390"]	3640111	3640545	"+"
"TU00432"	"uspA"	["EG11390"]	3640111	3640545	"+"
"TU00433"	"uspA"	["EG11390"]	3640111	3640545	"+"
"TU00434"	"rpsU-dnaG-rpoD"	["EG10920", "EG10239", "EG10896"]	3210781	3214888	"+"
"TU00435"	"rpsU-dnaG-rpoD"	["EG10920", "EG10239", "EG10896"]	3210781	3214888	"+"
"TU00436"	"rpoD"	["EG10896"]	3213047	3214888	"+"
"TU00437"	"rpoD"	["EG10896"]	3213047	3214888	"+"
"TU00438"	"rpoD"	["EG10896"]	3213047	3214888	"+"
"TU00439"	"upp-uraA"	["EG12129", "EG11332"]	2618871	2620872	"-"
"TU00440"	"nlpD-rpoS"	["EG10510", "EG12111"]	2866559	2868753	"-"
"TU00442"	"rpoS"	["EG10510"]	2866559	2867551	"-"
"TU00443"	"epd-pgk"	["EG10703", "EG10368"]	3071459	3073691	"-"
"TU00444"	"cvpA-purF-ubiX"	["EG11044", "EG10794", "EG10169"]	2428057	2430763	"-"
"TU00445"	"clpA"	["EG10156"]	923264	925540	"+"
"TU00446"	"clpA"	["EG10156"]	923264	925540	"+"
"TU00447"	"clpA"	["EG10156"]	923264	925540	"+"
"TU00448"	"nuoABCEFGHIJKLMN"	["EG12093", "EG11773", "EG12092", "EG12091", "EG12090", "EG12089", "EG12088", "EG12087", "EG11774", "EG12086", "EG12084", "EG12083", "EG12082"]	2390048	2405072	"-"
"TU00449"	"tsx"	["EG11035"]	431129	432013	"-"
"TU00450"	"tsx"	["EG11035"]	431129	432013	"-"
"TU00451"	"yecM-cutC"	["G7025", "G7024"]	1958520	1959846	"-"
"TU00452"	"endA"	["EG11336"]	3090347	3091054	"+"
"TU00453"	"endA"	["EG11336"]	3090347	3091054	"+"
"TU00454"	"sdaCB"	["EG12142", "EG11623"]	2928229	2930943	"+"
"TU00455"	"corA"	["EG11463"]	4001426	4002376	"+"
"TU00456"	"soxR"	["EG10957"]	4277469	4277933	"+"
"TU00457"	"livKHMGF"	["EG10536", "EG10537", "EG10541", "EG10538", "EG10540"]	3592724	3597560	"-"
"TU00459"	"emrRAB"	["EG10603", "EG11354", "EG11439"]	2810770	2814154	"+"
"TU00460"	"fecIR"	["EG10292", "EG10291"]	4516764	4518235	"-"
"TU00461"	"appA"	["EG10049"]	1040617	1041915	"+"
"TU00463"	"ppiA"	["EG10757"]	3491725	3492297	"-"
"TU00464"	"ppiA"	["EG10757"]	3491725	3492297	"-"
"TU00465"	"ppiA"	["EG10757"]	3491725	3492297	"-"
"TU00466"	"ppiA"	["EG10757"]	3491725	3492297	"-"
"TU00467"	"cadBA"	["EG10131", "EG10132"]	4356470	4360031	"-"
"TU00468"	"dcuB-fumB"	["EG10357", "EG10006"]	4345680	4348744	"-"
"TU00469"	"glgCAP"	["EG10380", "EG10377", "EG10379"]	3564134	3569328	"-"
"TU00470"	"glgCAP"	["EG10380", "EG10377", "EG10379"]	3564134	3569328	"-"
"TU00471"	"fliAZY"	["G7039", "EG11356", "EG11355"]	1999585	2001789	"-"
"TU00472"	"rpsU"	["EG10920"]	3210781	3210996	"+"
"TU00473"	"glnB"	["EG10384"]	2687070	2687408	"-"
"TU00474"	"glnB"	["EG10384"]	2687070	2687408	"-"
"TU00475"	"cvpA-purF-ubiX"	["EG11044", "EG10794", "EG10169"]	2428057	2430763	"-"
"TU00476"	"ompC"	["EG10670"]	2311646	2312749	"-"
"TU00477"	"ompC"	["EG10670"]	2311646	2312749	"-"
"TU00478"	"yhfA"	["EG11182"]	3485414	3485818	"-"
"TU00479"	"ptsHI-crr"	["EG10788", "EG10789", "EG10165"]	2533764	2536343	"+"
"TU00480"	"ptsHI-crr"	["EG10788", "EG10789", "EG10165"]	2533764	2536343	"+"
"TU00481"	"ptsHI-crr"	["EG10788", "EG10789", "EG10165"]	2533764	2536343	"+"
"TU00482"	"ptsHI-crr"	["EG10788", "EG10789", "EG10165"]	2533764	2536343	"+"
"TU00483"	"ptsHI-crr"	["EG10788", "EG10789", "EG10165"]	2533764	2536343	"+"
"TU00484"	"pyrLBI"	["EG11279", "EG10811", "EG10805"]	4470986	4472533	"-"
"TU00485"	"pyrLBI"	["EG11279", "EG10811", "EG10805"]	4470986	4472533	"-"
"TU00486"	"rcsA"	["EG10820"]	2023968	2024591	"+"
"TU00487"	"rpoN-hpf-ptsN-yhbJ-npr"	["EG10898", "EG11681", "EG11682", "EG12146", "EG12147"]	3344717	3348238	"+"
"TU00488"	"glmUS"	["EG10382", "EG11198"]	3911839	3915200	"-"
"TU00489"	"aspV"	["EG30025"]	236931	237007	"+"
"TU00490"	"thrW"	["EG30104"]	262871	262946	"+"
"TU00491"	"argU"	["EG30014"]	564723	564799	"+"
"TU00492"	"lysT-valT-lysW"	["EG30055", "EG30109", "EG30057"]	780554	780918	"+"
"TU00493"	"valVW"	["EG30111", "EG30112"]	1746435	1746592	"+"
"TU00494"	"proL"	["EG30067"]	2286211	2286287	"+"
"TU00495"	"valUXY-lysV"	["EG30110", "EG30113", "EG30114", "EG30056"]	2520931	2521328	"+"
"TU00496"	"metZWV"	["EG30062", "EG31117", "EG30060"]	2947387	2947683	"+"
"TU00497"	"asnT"	["EG30020"]	2044549	2044624	"+"
"TU00498"	"asnU"	["EG30021"]	2059851	2059926	"+"
"TU00499"	"asnV"	["EG30022"]	2062260	2062335	"+"
"TU00500"	"argW"	["EG30016"]	2466309	2466383	"+"
"TU00501"	"pheV"	["EG30065"]	3110366	3110441	"+"
